tweet_id	label	content
3078	sadness	I feel like I am drowning. #depression #falure #worthless
1185	anger	 USER grim what the fuck going on with these dame fucking clowns takeing the gameing channel if I had a way to nj I would delete
1343	sadness	my life in one word is depressing
2239	optimism	I love Mary's undying optimism. You could present her with dog shite and she'd find something good to say. #GBBO
1176	joy	 USER I've left it for my dad to deal with 😂 My work is done as soon as it's felt the wrath of my slipper 😷 
798	sadness	My bus was in a car crash... I'm still shaking a bit... This week was an absolute horror and this was the icing on the cake... #terrible
2770	anger	I'm about to block everyone everywhere posting about the storm. I think everyone is aware of the damn rain and what not so quit. #damn #rage
3101	sadness	 USER entire team from coaches on down played and coached scared from jumpstreet.
3180	anger	Your twitter picture just makes me fume.
624	anger	Why do I have such bad anxiety it's annoying
2933	joy	 USER Lol yeah I read that but I stayed up and didn't nap tillI collect 3 people who I think they've got me 😂 😂 !!
2117	sadness	 USER this is so absurd I could laugh right now (if I also didn't feel like crying for the future of our country). #wakeupcall
517	anger	 USER he's stupid, I hate him lol #bitter
3097	anger	 USER Ha. Right. I'm from San Jose, CA, and I was offended right there with you. Dave, go on a walk or something next time.
2892	anger	. USER if you don't know what a patronus is, I don't think we should have to tell you #shocking
1252	joy	Watch this amazing live.ly broadcast by USER #musically
2947	anger	I either look like a raging bitch, or I'm obnoxiously laughing at something not that funny. I don't think there's any middle ground.
1510	anger	If Monday had a face I would punch it #monday #horrible #face #punch #fight #joke #like #firstworldproblems #need #coffee #asap #follow
1737	sadness	 USER I'm depress now
141	anger	 USER Hes right when the Civil war starts it will be wall to wall terrorism and i don't fancy the Muzzy's chances
1215	anger	Im so serious about putting words in my mouth bitch don't add ' the ' to my sentence if I didn't say that shit on bloods
2376	optimism	My goals are so big they scare small minds
2298	anger	#NawazSharif says India poses unacceptable conditions to dialogue.#India's only condition is an end to #terrorism. : USER 
1869	anger	 USER chuckle. 'Any idea girl?' The dragoness let out a frustrated growl, blowing smoke out of her nostrils. The old man nodded +
2174	optimism	In addition to fiction, wish me luck on my research paper this semester. 15-20 pages, oh boy.
677	anger	No red card for Gordon there? The ref must be a Celtic fan as that was a shocking challenge.
620	joy	Chart music is pretty much ALL the same..
2869	sadness	 USER I think sadness is felt very strongly physically and mentally. It feels like it takes over and it's hard to focus at work #MHChat
2738	sadness	 USER I was under the impression that stop and frisk was a concern to many in NYC. Didn't deBlasio rein it in?
1254	anger	People irritate my MF soul
1104	joy	 USER #revolting cocks if you think I'm sexy!
2272	sadness	my bls depress the blake
236	optimism	 USER #Muslims have been in USA for ages. To think that Muslims commit #terrorism due to #Islam, you gotta be out of your mind.
3132	joy	LOL I have reminders for my ex-gf's birthday approaching. Too bad she considers me acknowledging her existence an affront...
1124	anger	False alarm // matoma &amp; Becky hill
1325	anger	if u have time 2 open a snap, u have time 2 respond
1628	optimism	Sorry to burst your bubble but it isn't that century anymore. Welcome to the 21st century.
2271	sadness	Being alone is better than being lonely. Know what is worse than being lonely? Being empty; that's right!\n #Loneliness #aloneinthecity
1234	anger	 USER data stolen in 2014 and only now do you tell us #shocking.
951	joy	 USER lol. Love it when you aggravate Juan. Keep up the good work. Lol
2101	joy	Vincent looking super lively boy... Hattrick perhaps lol
3123	sadness	Way to get a hold of her 😊 #depressing
2934	anger	 USER oh yeah. I HATE the air raid and I don't like the Oregon/Baylor offense and I'm not a fan of the ole miss one either
2994	anger	The kid at the pool yelling is about to get a foot up his ass. #shutup #parents #kids #horrible
3034	joy	I'm really hitting all flavors of my sparkling water rap. But you know what's tripping me out? These half French and Spanish flavors.
2887	anger	Being playful as shit 😤 
2883	anger	And im not even going to get into how its discriminatory to several religions which mandate its followers to let their hair dread.
954	anger	Shoutout to the drunk man on the bus who pissed in a bottle and on the seats
2383	optimism	Are you worrying/worried?\n1Peter 5:7\nThrow all your worry on him, because he cares for you.#faith #leadership #worry #mindfulness #success
1457	joy	I love when my dog is playful, but he really just scratched my face while flailing his paws in excitement and almost tore my nose ring out
1491	joy	Tweeting from the sporadic wifi on the tube
3186	anger	Annoyed with USER bullying me to download an app that eats my phone memory. Will seek alternative from now. #tripadvisor
1218	sadness	The smell of freshly cut grass didn't even cheer me up...boy oh boy
2289	joy	Want Darren to open the video so he can appreciate my hilarity
1361	anger	 USER Red heads are more fiery.
1617	joy	 USER Great to have you as our tournament chair and award was #serious
2390	optimism	 USER I'm there... let me know
1983	joy	Boys Dm me pictures of your cocks! The best one will get uploaded! ☺ ️ 💦 💦 #Cumtribute #dm #snapchat #snapme #nudes #dickpic #cocktribute
616	joy	 USER awe yay wish i could rt /:
650	joy	You forever straight so fix that frown u good 😇 USER 
976	joy	 USER awe thank you so much Lyle!! You're the best! 😀 😀 
655	sadness	 USER Did they get the wrong fur Pal? #shocking 😱 
1064	anger	Anger that you are willing to take out on people &amp; the world in general, &amp; ALL #police, is WORST, most indefensible kind of .
2544	anger	 USER Apparently nothing like the terror cops have of black people.
1134	anger	 USER b***er off. NCFC is a grudge match :)
1158	anger	 USER yet you and all the other English pundits are afraid to criticise him
2844	anger	Ugh I want to punch a wall every time I have to use USER 10. Literally the worst product ever made #windows10 #awful #killme
1201	sadness	 USER dude we same fukc i lost my spectacles this morning.......
1564	anger	 USER how could I work with USER . ? #serious
865	sadness	 USER just preordered The Pale EP... Would have paid for the phone call... But I would have freaked out and not said anything
3017	joy	Yet again another night I should've stayed in 😊 
3209	joy	Sometimes he likes to ride arround on people's shoulders or drop on them unexpectedly from vents or doorjambs. Like a big, gleeful spider.
443	anger	 USER it wasn't a joke .
1103	anger	 USER Oh, you insult me! What, you think just because I look like this, I'm psycho? I'm more sane than most Gotham freaks...
1552	anger	Take public opinion on revenge with Pakistan if govt is unable to decide. USER 
1601	sadness	 USER I worry about typos in any email to Simon, draft attached or not...
2889	joy	We have all been there, and wished we didn't. 25 #hilarious #AutoCorrect Fails
2371	anger	 USER what can we do 2 get USER 2 reveal his taxes? That is the immediate danger. But u will not answer me.
1644	joy	Yeah! Tonight it's time for the #weekend #mix USER with USER and USER set your #alarm for 8pm #house #deephouse #ibiza
1587	anger	Another day Another flight 🙈 I swear my last ever USER flight!!!! You take the LOVE out of flying #easyjet #alwaysdelayed
997	joy	Ok but how are the fast &amp; furious movies NOT classified as comedy's? 🤔 
95	joy	Happy Birthday USER #cheer #cheerchick #jeep #jeepgirl #IDriveAJeep #jeepjeep #Cheer
2046	optimism	The cure for anxiety is an intimate relationship with Christ. - 1 John 4:18
1863	sadness	And there is despair underneath each and every action \nEach and every attempt to pierce the armour of numbness ' -Mgla
149	sadness	and I'm up from a dream where I said something really retarded on twitter and it got like 10000 retweets #nightmare
2829	anger	 USER taking offense to acount...he ranks 32 of 36 over last 2 years by SABR
2141	sadness	 USER Yep, Owen Garriott told me it was ghastly. None of his peeps ever had it :)
435	anger	 USER it's very telling that racist bigots always resort to the insult 'fag' like that's worse than being a racist bigot.
494	optimism	 USER Just to help maintain and boost our status as a world class centre for education, culture and tolerance.
442	sadness	 USER : I liked that she was not moping around in all of the episode. She had a moment of emotional weakness, felt sorry about -
2059	sadness	We in our own country are so divided in our approach so how could we fight #terrorism and #pakistani terrorism #MartyrsNotBeggars
218	joy	Pull over #tonight and make your car #shake 😋 💦 
2977	anger	 USER not only are your buses unreliable your e ticket app is too unable to get on two buses and late for work #fuming #useless reply
1478	anger	 USER I think it's the daunting fact of the typical offer being those grades. Even though it's been proven not to be the case exactly
308	sadness	I honestly feel nothing towards either of my parents and it's pretty depressing
2205	optimism	I never let anything below me concern me.
2773	anger	 USER Democrats and their voters have zero tolerance for honesty. They associate honesty with anger and hate.
2740	joy	 USER I know, right? I had a tinge of the same thought. Glad it's Six from BSG, though. Happy the show stayed consistent after break.
764	joy	I added Paul Walker on Xbox but he just spends all of his time on the dashboard. #dark #humor #funny
2906	joy	me taking a picture by myself: *awkward smile*\nme on picture day: *awkward smile*\nconclusion: stop smiling ;'(\n#pictureday2016 #smile #ornot
631	anger	 USER it ain't that serious. #HOUvsNE #awful #igotbetterthingstodotonightthandie
